Date,Country,Cat,Name
1988,United States of America,USA,Randolph Keys
1988,United States of America,USA,Andrew Lang
1988,United States of America,USA,Anthony Taylor
1988,United States of America,USA,Kevin Edwards
1988,United States of America,USA,Rod Strickland
1988,United States of America,USA,Dan Majerle
1988,United States of America,USA,Carlton McKinney
1988,United States of America,USA,John Starks
1988,United States of America,USA,Shelton Jones
1988,United States of America,USA,David Rivers
1988,United States of America,USA,Corey Gaines
1988,United States of America,USA,Craig Neal
1988,United States of America,USA,Derrick Chievous
1988,United States of America,USA,Sylvester Gray
1988,United States of America,USA,Thomas Jordan
1988,United States of America,USA,Tom Garrick
1988,United States of America,USA,Tom Tolbert
1988,United States of America,USA,Wayne Englestad
1988,United States of America,USA,Barry Sumpter
1988,United States of America,USA,Rex Chapman
1989,United States of America,USA,Tim Hardaway
1989,United States of America,USA,Glen Rice
1989,United States of America,USA,Haywoode Workman
1989,United States of America,USA,Dyron Nix
1989,United States of America,USA,Pervis Ellison
1989,United States of America,USA,David Robinson
1989,United States of America,USA,Stacey King
1989,United States of America,USA,Danny Ferry
1989,United States of America,USA,Shawn Kemp
1989,United States of America,USA,George McCloud
1989,United States of America,USA,Kenny Battle
1989,United States of America,USA,Doug West
1989,United States of America,USA,Dana Barros
1989,United States of America,USA,Chucky Brown
1989,United States of America,USA,Michael Ansley
1989,United States of America,USA,Jeff Martin
1989,United States of America,USA,Tom Hammonds
1989,United States of America,USA,Michael Smith
1989,United States of America,USA,Pat Durham
1989,United States of America,USA,Doug Roth
1989,United States of America,USA,Frank Kornet
1989,United States of America,USA,Gary Leonard
1989,United States of America,USA,Greg Grant
1989,United States of America,USA,Mike Higgins
1989,United States of America,USA,Jeff Sanders
1989,United States of America,USA,John Morton
1989,United States of America,USA,Randy White
1989,United States of America,USA,Nick Anderson
1989,United States of America,USA,Byron Dinkins
1989,United States of America,USA,Chris Childs
1989,United States of America,USA,Eric Johnson
1989,United States of America,USA,Jaren Jackson
1989,United States of America,USA,J. R. Reid
1989,United States of America,USA,Pooh Richardson
1989,United States of America,USA,Kennard Winchester
1989,United States of America,USA,Kenny Payne
1989,United States of America,USA,Lanard Copeland
1989,United States of America,USA,B. J. Armstrong
1989,United States of America,USA,Charles Smith
1989,United States of America,USA,Mookie Blaylock
1989,United States of America,USA,Mike Morrison
1989,United States of America,USA,Raymond Brown
1989,United States of America,USA,Adrian Caldwell
1989,United States of America,USA,Anthony Cook
1989,United States of America,USA,Clifford Robinson
1989,United States of America,USA,Roy Marble
1989,United States of America,USA,Scott Haffner
1989,United States of America,USA,Stanley Brundy
1989,United States of America,USA,Brian Quinnett
1989,United States of America,USA,Sherman Douglas
1989,United States of America,USA,Dean Garrett
1989,United States of America,USA,Terry Davis
1989,United States of America,USA,Terry Dozier
1989,United States of America,USA,Todd Lichti
1989,United States of America,USA,Tom Hovasse
1989,United States of America,USA,Tony Dawson
1989,United States of America,USA,Jay Taylor
1989,United States of America,USA,Blue Edwards
1990,United States of America,USA,Gary Payton
1990,United States of America,USA,Duane Causwell
1990,United States of America,USA,Brian Oliver
1990,United States of America,USA,Elden Campbell
1990,United States of America,USA,Lance Blanks
1990,United States of America,USA,Dave Jamerson
1990,United States of America,USA,Derrick Alston
1990,United States of America,USA,Walter Palmer
1990,United States of America,USA,Sean Higgins
1990,United States of America,USA,Anthony Bonner
1990,United States of America,USA,Jerrod Mustaf
1990,United States of America,USA,Greg Foster
1990,United States of America,USA,Rumeal Robinson
1990,United States of America,USA,Tony Smith
1990,United States of America,USA,Eldridge Recasner
1990,United States of America,USA,Henry James
1990,United States of America,USA,Howard Wright
1990,United States of America,USA,Steve Bardo
1990,United States of America,USA,Antonio Davis
1990,United States of America,USA,Loy Vaught
1990,United States of America,USA,Gerald Glass
1990,United States of America,USA,Terry Mills
1990,United States of America,USA,Irving Thomas
1990,United States of America,USA,Andy Toolson
1990,United States of America,USA,Bo Kimble
1990,United States of America,USA,Tony Massenburg
1990,United States of America,USA,Keith Askins
1990,United States of America,USA,Brian Howard
1990,United States of America,USA,Marty Conlon
1990,United States of America,USA,Tharon Mayes
1990,United States of America,USA,Alaa Abdelnaby
1990,United States of America,USA,Steve Scheffler
1990,United States of America,USA,Bimbo Coles
1990,United States of America,USA,Scott Williams
1990,United States of America,USA,Jud Buechler
1990,United States of America,USA,Kevin Pritchard
1990,United States of America,USA,Kurk Lee
1990,United States of America,USA,Les Jepsen
1990,United States of America,USA,Marcus Liberty
1990,United States of America,USA,Tyrone Hill
1990,United States of America,USA,Dee Brown
1990,United States of America,USA,Mahmoud Abdul-Rauf
1990,United States of America,USA,Derrick Coleman
1990,United States of America,USA,Cedric Ceballos
1990,United States of America,USA,Matt Bullard
1990,United States of America,USA,Larry Robinson
1990,United States of America,USA,Jayson Williams
1990,United States of America,USA,Dwayne Schintzius
1990,United States of America,USA,David Benoit
1990,United States of America,USA,Negele Knight
1990,United States of America,USA,Paul Graham
1990,United States of America,USA,Dan O'Sullivan
1990,United States of America,USA,A. J. English
1990,United States of America,USA,Alan Ogg
1990,United States of America,USA,Tate George
1990,United States of America,USA,Dennis Scott
1990,United States of America,USA,Rick Calloway
1990,United States of America,USA,Steve Henson
1990,United States of America,USA,Stanley Roberts
1990,United States of America,USA,Felton Spencer
1990,United States of America,USA,Alec Kessler
1990,United States of America,USA,Kenny Williams
1990,United States of America,USA,Derek Strong
1990,United States of America,USA,Trevor Wilson
1990,United States of America,USA,Travis Mays
1990,United States of America,USA,Willie Burton
1990,United States of America,USA,Richard Dumas
1990,United States of America,USA,Lionel Simmons
1991,United States of America,USA,Dikembe Mutombo
1991,United States of America,USA,Victor Alexander
1991,United States of America,USA,Steve Smith
1991,United States of America,USA,Larry Johnson
1991,United States of America,USA,Doug Smith
1991,United States of America,USA,LaBradford Smith
1991,United States of America,USA,Jimmy Oliver
1991,United States of America,USA,Kevin Brooks
1991,United States of America,USA,Doug Overton
1991,United States of America,USA,Emanual Davis
1991,United States of America,USA,Greg Sutton
1991,United States of America,USA,Darrell Armstrong
1991,United States of America,USA,James Blackwell
1991,United States of America,USA,Elliot Perry
1991,United States of America,USA,Mark Randall
1991,United States of America,USA,Greg Anthony
1991,United States of America,USA,John Turner
1991,United States of America,USA,Robert Pack
1991,United States of America,USA,Rich King
1991,United States of America,USA,Walter Bond
1991,United States of America,USA,Pete Chilcutt
1991,United States of America,USA,Corey Crowder
1991,United States of America,USA,LeRon Ellis
1991,United States of America,USA,Randy Brown
1991,United States of America,USA,Stacey Augmon
1991,United States of America,USA,Isaac Austin
1991,United States of America,USA,Bobby Phills
1991,United States of America,USA,Keith Owens
1991,United States of America,USA,Kevin Lynch
1991,United States of America,USA,Lamont Strothers
1991,United States of America,USA,Cedric Lewis
1991,United States of America,USA,Bison Dele
1991,United States of America,USA,Keith Jennings
1991,United States of America,USA,Larry Stewart
1991,United States of America,USA,Billy Owens
1991,United States of America,USA,Carl Thomas
1991,United States of America,USA,Mike Iuzzolino
1991,United States of America,USA,Myron Brown
1991,United States of America,USA,Kenny Anderson
1991,United States of America,USA,Dale Davis
1991,United States of America,USA,Reggie Jordan
1991,United States of America,USA,Ricky Blanton
1991,United States of America,USA,Rodney Monroe
1991,United States of America,USA,Sean Green
1991,United States of America,USA,Chad Gallagher
1991,United States of America,USA,Charles Thomas
1991,United States of America,USA,Anthony Avent
1991,United States of America,USA,Chris Gatling
1991,United States of America,USA,Terrell Brandon
1991,United States of America,USA,Eric Murdock
1991,United States of America,USA,Chris Corchiani
1991,United States of America,USA,Travis Williams
1991,United States of America,USA,Reggie Hanson
