Père_Lachaise_Cemetery,Père_Lachaise_CemeteryLabel,occupation,occupationLabel,WHERE
http://www.wikidata.org/entity/Q3382160,Pia Colombo,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q3382160,Pia Colombo,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q3382848,Pierre-Antoine Labouchère,http://www.wikidata.org/entity/Q173950,art dealer,
http://www.wikidata.org/entity/Q3382848,Pierre-Antoine Labouchère,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3382848,Pierre-Antoine Labouchère,http://www.wikidata.org/entity/Q10732476,art collector,
http://www.wikidata.org/entity/Q3382872,Pierre-Augustin Berthemy,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3382872,Pierre-Augustin Berthemy,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q2251335,school teacher,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q2251335,school teacher,
http://www.wikidata.org/entity/Q3382878,Pierre Augustin Béclard,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q644687,illustrator,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q23833535,French Resistance fighter,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q644687,illustrator,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3382989,Pierre-Eugène Clairin,http://www.wikidata.org/entity/Q23833535,French Resistance fighter,
http://www.wikidata.org/entity/Q3383005,Pierre-Francois Mont-Serraz,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383005,Pierre-Francois Mont-Serraz,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3383114,Henri Lacretelle,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q3383114,Henri Lacretelle,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3383114,Henri Lacretelle,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q3383114,Henri Lacretelle,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3383129,Pierre-Jacques-Michel Chasles,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3383129,Pierre-Jacques-Michel Chasles,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3383129,Pierre-Jacques-Michel Chasles,http://www.wikidata.org/entity/Q4504549,religious servant,
http://www.wikidata.org/entity/Q3383129,Pierre-Jacques-Michel Chasles,http://www.wikidata.org/entity/Q56480685,tobacconist,
http://www.wikidata.org/entity/Q3383249,Pierre-Louis-Auguste Caron,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383249,Pierre-Louis-Auguste Caron,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3383249,Pierre-Louis-Auguste Caron,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383249,Pierre-Louis-Auguste Caron,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3383267,Pierre-Louis Binet de Marcognet,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383269,Pierre-Louis Dagoty,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3383269,Pierre-Louis Dagoty,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3383389,Pierre-Michel Le Conte,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q3383389,Pierre-Michel Le Conte,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q3383404,Pierre-Nicolas Rolland,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383408,Pierre-Nicolas Tourgueneff,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3383408,Pierre-Nicolas Tourgueneff,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3383448,Pierre-Paul-Léon Glaize,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3383448,Pierre-Paul-Léon Glaize,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3383492,Pierre-René Roland-Marcel,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q3383492,Pierre-René Roland-Marcel,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q3383675,Pierre Alexandre Joseph Allent,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383675,Pierre Alexandre Joseph Allent,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3383675,Pierre Alexandre Joseph Allent,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3383679,Pierre Alexandre Tardieu,http://www.wikidata.org/entity/Q1925963,graphic artist,
http://www.wikidata.org/entity/Q3383679,Pierre Alexandre Tardieu,http://www.wikidata.org/entity/Q11569986,printmaker,
http://www.wikidata.org/entity/Q3383679,Pierre Alexandre Tardieu,http://www.wikidata.org/entity/Q13365770,copperplate engraver,
http://www.wikidata.org/entity/Q3383879,Pierre Barrois,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3383879,Pierre Barrois,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3384193,Pierre Brisdoux Galloni d'Istria,http://www.wikidata.org/entity/Q2095549,aircraft pilot,
http://www.wikidata.org/entity/Q3384193,Pierre Brisdoux Galloni d'Istria,http://www.wikidata.org/entity/Q2095549,aircraft pilot,
http://www.wikidata.org/entity/Q3384359,Pierre Chanlaine,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3384359,Pierre Chanlaine,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3384359,Pierre Chanlaine,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3384359,Pierre Chanlaine,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q37226,teacher,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q37226,teacher,
http://www.wikidata.org/entity/Q3384387,Pierre Charras,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3384594,Pierre César Charles de Sercey,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3384594,Pierre César Charles de Sercey,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3384594,Pierre César Charles de Sercey,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3384594,Pierre César Charles de Sercey,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3384667,Pierre Decouz,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3384667,Pierre Decouz,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3384667,Pierre Decouz,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3384667,Pierre Decouz,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3384677,Pierre Deffontaines,http://www.wikidata.org/entity/Q901402,geographer,
http://www.wikidata.org/entity/Q3384677,Pierre Deffontaines,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q3384677,Pierre Deffontaines,http://www.wikidata.org/entity/Q901402,geographer,
http://www.wikidata.org/entity/Q3384677,Pierre Deffontaines,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q3384871,Pierre Dupuy,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3384871,Pierre Dupuy,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3384917,Pierre Ernest Lanquetot,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3384917,Pierre Ernest Lanquetot,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q1925963,graphic artist,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q11569986,printmaker,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q1925963,graphic artist,
http://www.wikidata.org/entity/Q3385062,Pierre François Bertonnier,http://www.wikidata.org/entity/Q11569986,printmaker,
http://www.wikidata.org/entity/Q1322353,Jean-Pierre Ponnelle,http://www.wikidata.org/entity/Q3455803,director,
http://www.wikidata.org/entity/Q1322353,Jean-Pierre Ponnelle,http://www.wikidata.org/entity/Q11613590,theatre designer,
http://www.wikidata.org/entity/Q1322353,Jean-Pierre Ponnelle,http://www.wikidata.org/entity/Q3455803,director,
http://www.wikidata.org/entity/Q1322353,Jean-Pierre Ponnelle,http://www.wikidata.org/entity/Q11613590,theatre designer,
http://www.wikidata.org/entity/Q1327266,Alphonse Lavallée,http://www.wikidata.org/entity/Q43845,businessperson,
http://www.wikidata.org/entity/Q1327266,Alphonse Lavallée,http://www.wikidata.org/entity/Q43845,businessperson,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q121594,professor,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q1332164,Jules Barthélemy-Saint-Hilaire,http://www.wikidata.org/entity/Q4964182,philosopher,
http://www.wikidata.org/entity/Q1333104,Iwan Semjonowitsch Kachanow II.,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q205375,inventor,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q13219637,cellist,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q14915627,musicologist,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q16145150,music teacher,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q20198734,ondist,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q205375,inventor,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q13219637,cellist,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q14915627,musicologist,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q16145150,music teacher,
http://www.wikidata.org/entity/Q1333326,Maurice Martenot,http://www.wikidata.org/entity/Q20198734,ondist,
http://www.wikidata.org/entity/Q1333883,Gabriel-Julien Ouvrard,http://www.wikidata.org/entity/Q1979607,financier,
http://www.wikidata.org/entity/Q1333883,Gabriel-Julien Ouvrard,http://www.wikidata.org/entity/Q1979607,financier,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q488205,singer-songwriter,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q855091,guitarist,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q1335349,Mano Solo,http://www.wikidata.org/entity/Q2722764,radio personality,
http://www.wikidata.org/entity/Q1337281,Stephan Sinding,http://www.wikidata.org/entity/Q121594,professor,
http://www.wikidata.org/entity/Q1337281,Stephan Sinding,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q1337281,Stephan Sinding,http://www.wikidata.org/entity/Q121594,professor,
http://www.wikidata.org/entity/Q1337281,Stephan Sinding,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q1338174,Emmanuel Benner,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q1338174,Emmanuel Benner,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q1338519,Jean-François de Bourgoing,http://www.wikidata.org/entity/Q901402,geographer,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q488205,singer-songwriter,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q55960555,recording artist,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q177220,singer,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q488205,singer-songwriter,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q1339711,Jacques Higelin,http://www.wikidata.org/entity/Q55960555,recording artist,
http://www.wikidata.org/entity/Q1340801,Jean Joseph Mounier,http://www.wikidata.org/entity/Q16533,judge,
http://www.wikidata.org/entity/Q1340801,Jean Joseph Mounier,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q1340801,Jean Joseph Mounier,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q1340801,Jean Joseph Mounier,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q1340801,Jean Joseph Mounier,http://www.wikidata.org/entity/Q16533,judge,
