National_Basketball_Association,country_of_citizenshipLabel,US_OR_NOT,National_Basketball_AssociationLabel,work_period__start_,
http://www.wikidata.org/entity/Q3808365,United States of America,1,Jim O'Brien,1973,1
http://www.wikidata.org/entity/Q3809170,United States of America,1,John Coughran,1973,1
http://www.wikidata.org/entity/Q708639,United States of America,1,Mike D'Antoni,1973,1
http://www.wikidata.org/entity/Q708639,Italy,0,Mike D'Antoni,1973,1
http://www.wikidata.org/entity/Q2557309,United States of America,1,Mike Bantom,1973,1
http://www.wikidata.org/entity/Q2267320,United States of America,1,Ernie DiGregorio,1973,1
http://www.wikidata.org/entity/Q2331870,United States of America,1,M. L. Carr,1973,1
http://www.wikidata.org/entity/Q2331924,United States of America,1,Ed Ratleff,1973,1
http://www.wikidata.org/entity/Q2333148,United States of America,1,Jim Chones,1973,1
http://www.wikidata.org/entity/Q3814825,United States of America,1,Kevin Kunnert,1973,1
http://www.wikidata.org/entity/Q3827157,United States of America,1,Larry McNeill,1973,1
http://www.wikidata.org/entity/Q3840564,United States of America,1,Luke Witte,1973,1
http://www.wikidata.org/entity/Q3849554,United States of America,1,Mark Sibley,1973,1
http://www.wikidata.org/entity/Q733261,United States of America,1,Larry Kenon,1973,1
http://www.wikidata.org/entity/Q919954,United States of America,1,Doug Collins,1973,1
http://www.wikidata.org/entity/Q932833,United States of America,1,Bird Averitt,1973,1
http://www.wikidata.org/entity/Q936680,United States of America,1,Kermit Washington,1973,1
http://www.wikidata.org/entity/Q525461,Trinidad and Tobago,0,Ken Charles,1973,1
http://www.wikidata.org/entity/Q526499,United States of America,1,Slick Watts,1973,1
http://www.wikidata.org/entity/Q2360324,United States of America,1,Caldwell Jones,1973,1
http://www.wikidata.org/entity/Q3870713,United States of America,1,Nate Hawthorne,1973,1
http://www.wikidata.org/entity/Q3897750,United States of America,1,Patrick McFarland,1973,1
http://www.wikidata.org/entity/Q3637939,United States of America,1,Ben Kelso,1973,1
http://www.wikidata.org/entity/Q3638842,United States of America,1,Bernie Fryer,1973,1
http://www.wikidata.org/entity/Q3640059,United States of America,1,Billy Schaeffer,1973,1
http://www.wikidata.org/entity/Q3645497,United States of America,1,Bruce Seals,1973,1
http://www.wikidata.org/entity/Q1454479,United States of America,1,Nick Weatherspoon,1973,1
http://www.wikidata.org/entity/Q1455079,United States of America,1,Ron Behagen,1973,1
http://www.wikidata.org/entity/Q1458225,United States of America,1,E. C. Coleman,1973,1
http://www.wikidata.org/entity/Q3705479,United States of America,1,Dennis Bell,1973,1
http://www.wikidata.org/entity/Q3982512,United States of America,1,Ted Manakas,1973,1
http://www.wikidata.org/entity/Q3991349,United States of America,1,Tim Bassett,1973,1
http://www.wikidata.org/entity/Q3992487,United States of America,1,Tom Ingelsby,1973,1
http://www.wikidata.org/entity/Q3992497,United States of America,1,Tom Kozelko,1973,1
http://www.wikidata.org/entity/Q4732527,United States of America,1,Allie McGuire,1973,1
http://www.wikidata.org/entity/Q316179,United States of America,1,Moses Malone,1974,1
http://www.wikidata.org/entity/Q363246,United States of America,1,Bill Walton,1974,1
http://www.wikidata.org/entity/Q549180,United States of America,1,Phil Smith,1974,1
http://www.wikidata.org/entity/Q1605786,United States of America,1,Mike Sojourner,1974,1
http://www.wikidata.org/entity/Q1615283,United States of America,1,Eric Money,1974,1
http://www.wikidata.org/entity/Q1615664,United States of America,1,Leon Benbow,1974,1
http://www.wikidata.org/entity/Q1615679,United States of America,1,Fred Saunders,1974,1
http://www.wikidata.org/entity/Q431329,United States of America,1,Kevin Restani,1974,1
http://www.wikidata.org/entity/Q2337476,United States of America,1,Kevin Stacom,1974,1
http://www.wikidata.org/entity/Q2338196,United States of America,1,Glenn McDonald,1974,1
http://www.wikidata.org/entity/Q1619365,United States of America,1,Tom McMillen,1974,1
http://www.wikidata.org/entity/Q3751848,United States of America,1,Frank Kendrick,1974,1
http://www.wikidata.org/entity/Q3758474,United States of America,1,Gary Brokaw,1974,1
http://www.wikidata.org/entity/Q3779875,United States of America,1,Gus Bailey,1974,1
http://www.wikidata.org/entity/Q3779876,United States of America,1,Gus Gerard,1974,1
http://www.wikidata.org/entity/Q1626986,United States of America,1,Harvey Catchings,1974,1
http://www.wikidata.org/entity/Q1634959,United States of America,1,Earl Williams,1974,1
http://www.wikidata.org/entity/Q1634959,Israel,0,Earl Williams,1974,1
http://www.wikidata.org/entity/Q3806958,United States of America,1,Jan van Breda Kolff,1974,1
http://www.wikidata.org/entity/Q658347,United States of America,1,Maurice Lucas,1974,1
http://www.wikidata.org/entity/Q2566442,United States of America,1,Scott Wedman,1974,1
http://www.wikidata.org/entity/Q2567459,United States of America,1,Brian Winters,1974,1
http://www.wikidata.org/entity/Q2328264,United States of America,1,Tommy Burleson,1974,1
http://www.wikidata.org/entity/Q2329242,United States of America,1,Campy Russell,1974,1
http://www.wikidata.org/entity/Q2332259,United States of America,1,Marvin Barnes,1974,1
http://www.wikidata.org/entity/Q3815292,United States of America,1,Kim Hughes,1974,1
http://www.wikidata.org/entity/Q3830155,United States of America,1,Len Elmore,1974,1
http://www.wikidata.org/entity/Q3830303,United States of America,1,Leonard Gray,1974,1
http://www.wikidata.org/entity/Q743850,United States of America,1,Bobby Jones,1974,1
http://www.wikidata.org/entity/Q929663,United States of America,1,Tom Henderson,1974,1
http://www.wikidata.org/entity/Q647663,United States of America,1,Billy Knight,1974,1
http://www.wikidata.org/entity/Q2326964,United States of America,1,John Drew,1974,1
http://www.wikidata.org/entity/Q3856917,United States of America,1,Mickey Johnson,1974,1
http://www.wikidata.org/entity/Q3887746,United States of America,1,Owen Wells,1974,1
http://www.wikidata.org/entity/Q3901333,United States of America,1,Phil Lumpkin,1974,1
http://www.wikidata.org/entity/Q3603075,United States of America,1,Aaron James,1974,1
http://www.wikidata.org/entity/Q3607493,United States of America,1,Al Eberhard,1974,1
http://www.wikidata.org/entity/Q3607550,United States of America,1,Al Skinner,1974,1
http://www.wikidata.org/entity/Q3637929,United States of America,1,Ben Clyde,1974,1
http://www.wikidata.org/entity/Q3641421,United States of America,1,Bobby Wilson,1974,1
http://www.wikidata.org/entity/Q3687074,United States of America,1,Connie Norman,1974,1
http://www.wikidata.org/entity/Q3701346,United States of America,1,Dan Anderson,1974,1
http://www.wikidata.org/entity/Q3702816,United States of America,1,Darrell Elston,1974,1
http://www.wikidata.org/entity/Q3980341,United States of America,1,Tal Skinner,1974,1
http://www.wikidata.org/entity/Q6387364,United States of America,1,Ken Boyd,1974,1
http://www.wikidata.org/entity/Q7356175,United States of America,1,Rod Derline,1974,1
http://www.wikidata.org/entity/Q1352026,United States of America,1,Jamaal Wilkes,1974,1
http://www.wikidata.org/entity/Q1463357,United States of America,1,Truck Robinson,1974,1
http://www.wikidata.org/entity/Q3713597,United States of America,1,Don Smith,1974,1
http://www.wikidata.org/entity/Q369593,United States of America,1,Gus Williams,1975,1
http://www.wikidata.org/entity/Q507094,United States of America,1,Marvin Webster,1975,1
http://www.wikidata.org/entity/Q1607761,United States of America,1,Bob Gross,1975,1
http://www.wikidata.org/entity/Q432341,United States of America,1,Allen Murphy,1975,1
http://www.wikidata.org/entity/Q448245,United States of America,1,Alvan Adams,1975,1
http://www.wikidata.org/entity/Q2337670,United States of America,1,Dave Meyers,1975,1
http://www.wikidata.org/entity/Q2342812,United States of America,1,Jerome Anderson,1975,1
http://www.wikidata.org/entity/Q2344573,United States of America,1,Butch Lee,1975,1
http://www.wikidata.org/entity/Q2344573,Puerto Rico,0,Butch Lee,1975,1
http://www.wikidata.org/entity/Q2347822,United States of America,1,Eric Fernsten,1975,1
http://www.wikidata.org/entity/Q1616732,United States of America,1,Rich Kelley,1975,1
http://www.wikidata.org/entity/Q1616789,United States of America,1,Kevin Grevey,1975,1
http://www.wikidata.org/entity/Q1617769,United States of America,1,Bill Robinzine,1975,1
http://www.wikidata.org/entity/Q3718722,United States of America,1,Nate Barnett,1975,1
http://www.wikidata.org/entity/Q3751897,United States of America,1,Frank Oleynick,1975,1
http://www.wikidata.org/entity/Q3759440,United States of America,1,Gene Short,1975,1
http://www.wikidata.org/entity/Q3760450,United States of America,1,George Bucci,1975,1
http://www.wikidata.org/entity/Q3771979,United States of America,1,Glenn Hansen,1975,1
http://www.wikidata.org/entity/Q3808326,United States of America,1,Jim Creighton,1975,1
http://www.wikidata.org/entity/Q3808358,United States of America,1,Jim McElroy,1975,1
http://www.wikidata.org/entity/Q3809410,United States of America,1,John Lambert,1975,1
http://www.wikidata.org/entity/Q3809414,United States of America,1,John Laskowski,1975,1
http://www.wikidata.org/entity/Q706771,United States of America,1,Darryl Dawkins,1975,1
http://www.wikidata.org/entity/Q718669,United States of America,1,David Thompson,1975,1
http://www.wikidata.org/entity/Q2252657,United States of America,1,World B. Free,1975,1
http://www.wikidata.org/entity/Q2332130,United States of America,1,Joe Meriweather,1975,1
http://www.wikidata.org/entity/Q2332758,United States of America,1,John Shumate,1975,1
http://www.wikidata.org/entity/Q16942249,United States of America,1,Ed Searcy,1975,1
http://www.wikidata.org/entity/Q924575,United States of America,1,Junior Bridgeman,1975,1
http://www.wikidata.org/entity/Q938628,United States of America,1,Robert Hawkins,1975,1
http://www.wikidata.org/entity/Q2840336,United States of America,1,Mark Olberding,1975,1
http://www.wikidata.org/entity/Q958366,United States of America,1,Lionel Hollins,1975,1
http://www.wikidata.org/entity/Q3854063,United States of America,1,Mel Bennett,1975,1
http://www.wikidata.org/entity/Q3857389,United States of America,1,Mike Flynn,1975,1
http://www.wikidata.org/entity/Q3862090,United States of America,1,Monte Towe,1975,1
http://www.wikidata.org/entity/Q3607481,United States of America,1,Al Carlson,1975,1
http://www.wikidata.org/entity/Q1332856,United States of America,1,Joe Bryant,1975,1
http://www.wikidata.org/entity/Q3935065,United States of America,1,Ricky Sobers,1975,1
http://www.wikidata.org/entity/Q3942304,United States of America,1,Rudy Hackett,1975,1
http://www.wikidata.org/entity/Q3973339,United States of America,1,Steve Green,1975,1
http://www.wikidata.org/entity/Q3640008,United States of America,1,Bill Willoughby,1975,1
http://www.wikidata.org/entity/Q3641271,United States of America,1,Bob Bigelow,1975,1
http://www.wikidata.org/entity/Q3666431,United States of America,1,C. J. Kupec,1975,1
http://www.wikidata.org/entity/Q3680679,United States of America,1,Cliff Pondexter,1975,1
http://www.wikidata.org/entity/Q3681721,United States of America,1,Clyde Mayes,1975,1
http://www.wikidata.org/entity/Q3713516,United States of America,1,Don Ford,1975,1
http://www.wikidata.org/entity/Q3991192,United States of America,1,Luther Burden,1975,1
http://www.wikidata.org/entity/Q3992498,United States of America,1,Tom Kropp,1975,1
http://www.wikidata.org/entity/Q4019758,United States of America,1,Wilbur Holland,1975,1
http://www.wikidata.org/entity/Q1463146,United States of America,1,Dan Roundfield,1975,1
http://www.wikidata.org/entity/Q314614,United States of America,1,Robert Parish,1976,1
http://www.wikidata.org/entity/Q352162,United States of America,1,Dennis Johnson,1976,1
http://www.wikidata.org/entity/Q372859,United States of America,1,Adrian Dantley,1976,1
http://www.wikidata.org/entity/Q42615,Bulgaria,0,Georgi Glouchkov,1976,1
http://www.wikidata.org/entity/Q60971,United States of America,1,Armond Hill,1976,1
http://www.wikidata.org/entity/Q1607981,United States of America,1,Lonnie Shelton,1976,1
http://www.wikidata.org/entity/Q1614371,United States of America,1,Richard Washington,1976,1
http://www.wikidata.org/entity/Q2341885,United States of America,1,Wally Walker,1976,1
http://www.wikidata.org/entity/Q1616737,United States of America,1,Johnny Davis,1976,1
http://www.wikidata.org/entity/Q3801802,United States of America,1,Ira Terrell,1976,1
http://www.wikidata.org/entity/Q597939,United States of America,1,Art Collins,1976,1
http://www.wikidata.org/entity/Q616436,United States of America,1,Mitch Kupchak,1976,1
http://www.wikidata.org/entity/Q616436,Poland,0,Mitch Kupchak,1976,1
http://www.wikidata.org/entity/Q1627238,United States of America,1,Earl Tatum,1976,1
http://www.wikidata.org/entity/Q1635555,Canada,0,Lars Hansen,1976,1
http://www.wikidata.org/entity/Q1635555,Kingdom of Denmark,0,Lars Hansen,1976,1
http://www.wikidata.org/entity/Q1665679,United States of America,1,"Mike Dunleavy, Sr.",1976,1
http://www.wikidata.org/entity/Q2325022,United States of America,1,John Lucas II,1976,1
http://www.wikidata.org/entity/Q2327114,United States of America,1,Scott May,1976,1
http://www.wikidata.org/entity/Q2593867,United States of America,1,Sonny Parker,1976,1
http://www.wikidata.org/entity/Q2603466,United States of America,1,Quinn Buckner,1976,1
http://www.wikidata.org/entity/Q3843599,United States of America,1,Major Jones,1976,1
http://www.wikidata.org/entity/Q3849899,United States of America,1,Marshall Rogers,1976,1
http://www.wikidata.org/entity/Q739699,United States of America,1,Alex English,1976,1
http://www.wikidata.org/entity/Q940613,United States of America,1,Lloyd Walton,1976,1
http://www.wikidata.org/entity/Q339988,United States of America,1,Leon Douglas,1976,1
http://www.wikidata.org/entity/Q3878428,United States of America,1,Norm Cook,1976,1
http://www.wikidata.org/entity/Q3898070,United States of America,1,Paul Griffin,1976,1
http://www.wikidata.org/entity/Q3901329,United States of America,1,Phil Hicks,1976,1
http://www.wikidata.org/entity/Q3901344,United States of America,1,Phil Sellers,1976,1
